PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S,Pclass_ord,Age_scaled,Fare_scaled,FamilySize,Fare_per_person,Age_x_Pclass,Fare_log,AgeGroup
758,0,"Bailey, Mr. Percy Andrew",18.0,0,0,29108,11.5,True,False,True,2,-0.9084378178797161,-0.41687275089321363,1,11.5,36.0,2.5257286443082556,Teen
759,0,"Theobald, Mr. Thomas Leonard",34.0,0,0,363294,8.05,True,False,True,1,0.34025303102964644,-0.4863374216869257,1,8.05,102.0,2.2027647577118348,Adult
760,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33.0,0,0,110152,86.5,False,False,True,3,0.2622098529728113,1.093228788100527,1,86.5,33.0,4.471638793363569,Adult
761,0,"Garfirth, Mr. John",29.69911764705882,0,0,358585,14.5,True,False,True,1,0.004598503757557758,-0.35646868933346404,1,14.5,89.09735294117647,2.740840023925201,Adult
762,0,"Nirva, Mr. Iisakki Antino Aijo",41.0,0,0,SOTON/O2 3101272,7.125,True,False,True,1,0.8865552774274925,-0.5049620073345151,1,7.125,123.0,2.094945728215801,Middle
763,1,"Barah, Mr. Hanna Assi",20.0,0,0,2663,7.2292,True,False,False,1,-0.7523514617660458,-0.5028639729296732,1,7.2292,60.0,2.1076888046179385,Adult
764,1,"Carter, Mrs. William Ernest (Lucile Polk)",36.0,1,2,113760,120.0,False,False,True,3,0.49633938714331677,1.7677408088510642,4,30.0,36.0,4.795790545596741,Adult
765,0,"Eklund, Mr. Hans Linus",16.0,0,0,347074,7.775,True,False,True,1,-1.0645241739933864,-0.4918744606632361,1,7.775,48.0,2.1719067693519296,Teen
766,1,"Hogeboom, Mrs. John C (Anna Andrews)",51.0,1,0,13502,77.9583,False,False,True,3,1.6669870579958441,0.921244330558889,2,38.97915,51.0,4.368919865004903,Middle
767,0,"Brewe, Dr. Arthur Jackson",29.69911764705882,0,0,112379,39.6,True,False,False,3,0.004598503757557758,0.1489119590497745,1,39.6,29.69911764705882,3.703768066607687,Adult
768,0,"Mangan, Miss. Mary",30.5,0,0,364850,7.75,False,True,False,1,0.06710190783072337,-0.49237782784290063,1,7.75,91.5,2.169053700369523,Adult
769,0,"Moran, Mr. Daniel J",29.69911764705882,1,0,371110,24.15,True,True,False,1,0.004598503757557758,-0.1621689579829361,2,12.075,89.09735294117647,3.224857896545748,Adult
770,0,"Gronnestad, Mr. Daniel Danielsen",32.0,0,0,8471,8.3625,True,False,True,1,0.1841666749159761,-0.4800453319411184,1,8.3625,96.0,2.236712348843338,Adult
771,0,"Lievens, Mr. Rene Aime",24.0,0,0,345781,9.5,True,False,True,1,-0.44017874953870517,-0.45714212526638004,1,9.5,72.0,2.3513752571634776,Adult
772,0,"Jensen, Mr. Niels Peder",48.0,0,0,350047,7.8542,True,False,True,1,1.4328575238253387,-0.4902797934380587,1,7.8542,144.0,2.180891922715322,Middle
773,0,"Mack, Mrs. (Mary)",57.0,0,0,S.O./P.P. 3,10.5,False,False,True,2,2.135246126336855,-0.43700743807979686,1,10.5,114.0,2.4423470353692043,Middle
774,0,"Elias, Mr. Dibo",29.69911764705882,0,0,2674,7.225,True,False,False,1,0.004598503757557758,-0.5029485386158568,1,7.225,89.09735294117647,2.1071782966514356,Adult
775,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",54.0,1,3,29105,23.0,False,False,True,2,1.9011165921663498,-0.18532384824750675,5,4.6,108.0,3.1780538303479458,Middle
776,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",18.0,0,0,347078,7.75,True,False,True,1,-0.9084378178797161,-0.49237782784290063,1,7.75,54.0,2.169053700369523,Teen
777,0,"Tobin, Mr. Roger",29.69911764705882,0,0,383121,7.75,True,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
778,1,"Emanuel, Miss. Virginia Ethel",5.0,0,0,364516,12.475,False,False,True,1,-1.9229991326185734,-0.397241430886295,1,12.475,15.0,2.600836116795061,Child
779,0,"Kilgannon, Mr. Thomas J",29.69911764705882,0,0,36865,7.7375,True,True,False,1,0.004598503757557758,-0.4926295114327329,1,7.7375,89.09735294117647,2.1676241075599285,Adult
780,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",43.0,0,1,24160,211.3375,False,False,True,3,1.0426416335411628,3.6067927997556075,2,105.66875,43.0,5.35817698994543,Middle
781,1,"Ayoub, Miss. Banoura",13.0,0,0,2687,7.2292,False,False,False,1,-1.298653708163892,-0.5028639729296732,1,7.2292,39.0,2.1076888046179385,Teen
782,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",17.0,1,0,17474,57.0,False,False,True,3,-0.9864809959365514,0.49925551609632224,2,28.5,17.0,4.060443010546419,Teen
783,0,"Long, Mr. Milton Clyde",29.0,0,0,113501,30.0,True,False,True,3,-0.049962859254529375,-0.04438103794142432,1,30.0,29.0,3.4339872044851463,Adult
784,0,"Johnston, Mr. Andrew G",29.69911764705882,1,2,W./C. 6607,23.45,True,False,True,1,0.004598503757557758,-0.17626323901354432,4,5.8625,89.09735294117647,3.196630215920881,Adult
785,0,"Ali, Mr. William",25.0,0,0,SOTON/O.Q. 3101312,7.05,True,False,True,1,-0.36213557148187003,-0.5064721088735089,1,7.05,75.0,2.0856720914304723,Adult
786,0,"Harmer, Mr. Abraham (David Lishin)",25.0,0,0,374887,7.25,True,False,True,1,-0.36213557148187003,-0.5024451714361923,1,7.25,75.0,2.1102132003465894,Adult
787,1,"Sjoblom, Miss. Anna Sofia",18.0,0,0,3101265,7.4958,False,False,True,1,-0.9084378178797161,-0.4974960653257301,1,7.4958,54.0,2.139571923732859,Teen
788,0,"Rice, Master. George Hugh",8.0,4,1,382652,29.125,True,True,False,1,-1.6888695984480677,-0.06199888922968463,6,4.854166666666667,24.0,3.405355391810819,Child
789,1,"Dean, Master. Bertram Vere",1.0,1,2,C.A. 2315,20.575,True,False,True,1,-2.235171844845914,-0.23415046467497105,4,5.14375,3.0,3.0715352369694915,Child
790,0,"Guggenheim, Mr. Benjamin",46.0,0,0,PC 17593,79.2,True,False,False,3,1.2767711677116684,0.9462455716384695,1,79.2,46.0,4.384523514872469,Middle
791,0,"Keane, Mr. Andrew ""Andy""",29.69911764705882,0,0,12460,7.75,True,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
792,0,"Gaskell, Mr. Alfred",16.0,0,0,239865,26.0,True,False,True,2,-1.0645241739933864,-0.12491978668775715,1,26.0,32.0,3.295836866004329,Teen
793,0,"Sage, Miss. Stella Anna",29.69911764705882,8,2,CA. 2343,69.55,False,False,True,1,0.004598503757557758,0.7519458402879414,11,6.322727272727272,89.09735294117647,4.256321678298823,Adult
794,0,"Hoyt, Mr. William Fisher",29.69911764705882,0,0,PC 17600,30.6958,True,False,False,3,0.004598503757557758,-0.030371322596999754,1,30.6958,29.69911764705882,3.4561841799918147,Adult
795,0,"Dantcheff, Mr. Ristiu",25.0,0,0,349203,7.8958,True,False,True,1,-0.36213557148187003,-0.4894421904510968,1,7.8958,75.0,2.1855792552411137,Adult
796,0,"Otter, Mr. Richard",39.0,0,0,28213,13.0,True,False,True,2,0.7304689213138222,-0.3866707201133388,1,13.0,78.0,2.6390573296152584,Adult
797,1,"Leader, Dr. Alice (Farnham)",49.0,0,0,17465,25.9292,False,False,True,3,1.5109007018821738,-0.1263453225405672,1,25.9292,49.0,3.2932111997353943,Middle
798,1,"Osman, Mrs. Mara",31.0,0,0,349244,8.6833,False,False,True,1,0.10612349685914095,-0.4735861242916626,1,8.6833,93.0,2.270402752283094,Adult
799,0,"Ibrahim Shawah, Mr. Yousseff",30.0,0,0,2685,7.2292,True,False,False,1,0.028080318802305784,-0.5028639729296732,1,7.2292,90.0,2.1076888046179385,Adult
800,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30.0,1,1,345773,24.15,False,False,True,1,0.028080318802305784,-0.1621689579829361,3,8.049999999999999,90.0,3.224857896545748,Adult
801,0,"Ponesell, Mr. Martin",34.0,0,0,250647,13.0,True,False,True,2,0.34025303102964644,-0.3866707201133388,1,13.0,68.0,2.6390573296152584,Adult
802,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",31.0,1,1,C.A. 31921,26.25,False,False,True,2,0.10612349685914095,-0.11988611489111134,3,8.75,62.0,3.305053521109253,Adult
803,1,"Carter, Master. William Thornton II",11.0,1,2,113760,120.0,True,False,True,3,-1.4547400642775623,1.7677408088510642,4,30.0,11.0,4.795790545596741,Child
804,1,"Thomas, Master. Assad Alexander",0.42,0,1,2625,8.5167,True,False,False,1,-2.2804368881188783,-0.47694056317694733,2,4.25835,1.26,2.2530481500547457,Child
805,1,"Hedman, Mr. Oskar Arvid",27.0,0,0,347089,6.975,True,False,True,1,-0.2060492153681997,-0.5079822104125026,1,6.975,81.0,2.076311648670908,Adult
806,0,"Johansson, Mr. Karl Johan",31.0,0,0,347063,7.775,True,False,True,1,0.10612349685914095,-0.4918744606632361,1,7.775,93.0,2.1719067693519296,Adult
807,0,"Andrews, Mr. Thomas Jr",39.0,0,0,112050,0.0,True,False,True,3,0.7304689213138222,-0.6484216535389205,1,0.0,39.0,0.0,Adult
808,0,"Pettersson, Miss. Ellen Natalia",18.0,0,0,347087,7.775,False,False,True,1,-0.9084378178797161,-0.4918744606632361,1,7.775,54.0,2.1719067693519296,Teen
809,0,"Meyer, Mr. August",39.0,0,0,248723,13.0,True,False,True,2,0.7304689213138222,-0.3866707201133388,1,13.0,78.0,2.6390573296152584,Adult
810,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",33.0,1,0,113806,53.1,False,False,True,3,0.2622098529728113,0.4207302360686478,2,26.55,33.0,3.9908341858524357,Adult
811,0,"Alexander, Mr. William",26.0,0,0,3474,7.8875,True,False,True,1,-0.28409239342503484,-0.4896093083547455,1,7.8875,78.0,2.184645795129359,Adult
812,0,"Lester, Mr. James",39.0,0,0,A/4 48871,24.15,True,False,True,1,0.7304689213138222,-0.1621689579829361,1,24.15,117.0,3.224857896545748,Adult
813,0,"Slemen, Mr. Richard James",35.0,0,0,28206,10.5,True,False,True,2,0.4182962090864816,-0.43700743807979686,1,10.5,70.0,2.4423470353692043,Adult
814,0,"Andersson, Miss. Ebba Iris Alfrida",6.0,4,2,347082,31.275,False,False,True,1,-1.844955954561738,-0.01870931177853076,7,4.4678571428571425,18.0,3.4742929367327062,Child
815,0,"Tomlin, Mr. Ernest Portage",30.5,0,0,364499,8.05,True,False,True,1,0.06710190783072337,-0.4863374216869257,1,8.05,91.5,2.2027647577118348,Adult
816,0,"Fry, Mr. Richard",29.69911764705882,0,0,112058,0.0,True,False,True,3,0.004598503757557758,-0.6484216535389205,1,0.0,29.69911764705882,0.0,Adult
817,0,"Heininen, Miss. Wendla Maria",23.0,0,0,STON/O2. 3101290,7.925,False,False,True,1,-0.5182219275955403,-0.4888542575852486,1,7.925,69.0,2.188856327665703,Adult
818,0,"Mallet, Mr. Albert",31.0,1,1,S.C./PARIS 2079,37.0042,True,False,False,2,0.10612349685914095,0.09664633805084172,3,12.334733333333332,62.0,3.637696679934592,Adult
819,0,"Holm, Mr. John Fredrik Alexander",43.0,0,0,C 7075,6.45,True,False,True,1,1.0426416335411628,-0.5185529211854588,1,6.45,129.0,2.0082140323914683,Middle
820,0,"Skoog, Master. Karl Thorsten",10.0,3,2,347088,27.9,True,False,True,1,-1.5327832423343974,-0.08666388103324908,6,4.6499999999999995,30.0,3.3638415951183864,Child
821,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",52.0,1,1,12749,93.5,False,False,True,3,1.7450302360526793,1.2341715984066093,3,31.166666666666668,52.0,4.548599834499697,Middle
822,1,"Lulic, Mr. Nikola",27.0,0,0,315098,8.6625,True,False,True,1,-0.2060492153681997,-0.47400492578514347,1,8.6625,81.0,2.2682524139135403,Adult
823,0,"Reuchlin, Jonkheer. John George",38.0,0,0,19972,0.0,True,False,True,3,0.6524257432569871,-0.6484216535389205,1,0.0,38.0,0.0,Adult
824,1,"Moor, Mrs. (Beila)",27.0,0,1,392096,12.475,False,False,True,1,-0.2060492153681997,-0.397241430886295,2,6.2375,81.0,2.600836116795061,Adult
825,0,"Panula, Master. Urho Abraham",2.0,4,1,3101295,39.6875,True,False,True,1,-2.1571286667890788,0.1506737441786005,6,6.614583333333333,6.0,3.705920919968788,Child
826,0,"Flynn, Mr. John",29.69911764705882,0,0,368323,6.95,True,True,False,1,0.004598503757557758,-0.5084855775921673,1,6.95,89.09735294117647,2.0731719286662407,Adult
827,0,"Lam, Mr. Len",29.69911764705882,0,0,1601,56.4958,True,False,True,1,0.004598503757557758,0.48910360681684706,1,56.4958,89.09735294117647,4.05171190165724,Adult
828,1,"Mallet, Master. Andre",1.0,0,2,S.C./PARIS 2079,37.0042,True,False,False,2,-2.235171844845914,0.09664633805084172,3,12.334733333333332,2.0,3.637696679934592,Child
829,1,"McCormack, Mr. Thomas Joseph",29.69911764705882,0,0,367228,7.75,True,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
830,1,"Stone, Mrs. George Nelson (Martha Evelyn)",62.0,0,0,113572,80.0,False,False,True,3,2.525462016621031,0.962353321387736,1,80.0,62.0,4.394449154672439,Senior
831,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",15.0,1,0,2659,14.4542,False,False,False,1,-1.1425673520502218,-0.3573908580066095,2,7.2271,45.0,2.737880811060884,Teen
832,1,"Richards, Master. George Sibley",0.83,1,1,29106,18.75,True,False,True,2,-2.248439185115576,-0.2708962687904854,3,6.25,1.66,2.9831534913471307,Child
833,0,"Saad, Mr. Amin",29.69911764705882,0,0,2671,7.2292,True,False,False,1,0.004598503757557758,-0.5028639729296732,1,7.2292,89.09735294117647,2.1076888046179385,Adult
834,0,"Augustsson, Mr. Albert",23.0,0,0,347468,7.8542,True,False,True,1,-0.5182219275955403,-0.4902797934380587,1,7.8542,69.0,2.180891922715322,Adult
835,0,"Allum, Mr. Owen George",18.0,0,0,2223,8.3,True,False,True,1,-0.9084378178797161,-0.48130374989027985,1,8.3,54.0,2.2300144001592104,Teen
836,1,"Compton, Miss. Sara Rebecca",39.0,1,1,PC 17756,83.1583,False,False,False,3,0.7304689213138222,1.0259447039291216,3,27.71943333333333,39.0,4.432699549165613,Adult
837,0,"Pasic, Mr. Jakob",21.0,0,0,315097,8.6625,True,False,True,1,-0.6743082837092107,-0.47400492578514347,1,8.6625,63.0,2.2682524139135403,Adult
838,0,"Sirota, Mr. Maurice",29.69911764705882,0,0,392092,8.05,True,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
839,1,"Chip, Mr. Chang",32.0,0,0,1601,56.4958,True,False,True,1,0.1841666749159761,0.48910360681684706,1,56.4958,96.0,4.05171190165724,Adult
840,1,"Marechal, Mr. Pierre",29.69911764705882,0,0,11774,29.7,True,False,False,3,0.004598503757557758,-0.05042144409739929,1,29.7,29.69911764705882,3.4242626545931514,Adult
841,0,"Alhomaki, Mr. Ilmari Rudolf",20.0,0,0,SOTON/O2 3101287,7.925,True,False,True,1,-0.7523514617660458,-0.4888542575852486,1,7.925,60.0,2.188856327665703,Adult
842,0,"Mudd, Mr. Thomas Charles",16.0,0,0,S.O./P.P. 3,10.5,True,False,True,2,-1.0645241739933864,-0.43700743807979686,1,10.5,32.0,2.4423470353692043,Teen
843,1,"Serepeca, Miss. Augusta",30.0,0,0,113798,31.0,False,False,False,3,0.028080318802305784,-0.024246350754841113,1,31.0,30.0,3.4657359027997265,Adult
844,0,"Lemberopolous, Mr. Peter L",34.5,0,0,2683,6.4375,True,False,False,1,0.379274620058064,-0.5188046047752911,1,6.4375,103.5,2.006534770871748,Adult
845,0,"Culumovic, Mr. Jeso",17.0,0,0,315090,8.6625,True,False,True,1,-0.9864809959365514,-0.47400492578514347,1,8.6625,51.0,2.2682524139135403,Teen
846,0,"Abbing, Mr. Anthony",42.0,0,0,C.A. 5547,7.55,True,False,True,1,0.9645984554843278,-0.49640476528021726,1,7.55,126.0,2.145931282948669,Middle
847,0,"Sage, Mr. Douglas Bullen",29.69911764705882,8,2,CA. 2343,69.55,True,False,True,1,0.004598503757557758,0.7519458402879414,11,6.322727272727272,89.09735294117647,4.256321678298823,Adult
848,0,"Markoff, Mr. Marin",35.0,0,0,349213,7.8958,True,False,False,1,0.4182962090864816,-0.4894421904510968,1,7.8958,105.0,2.1855792552411137,Adult
849,0,"Harper, Rev. John",28.0,0,1,248727,33.0,True,False,True,2,-0.12800603731136453,0.016023023618325298,2,16.5,56.0,3.5263605246161616,Adult
850,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",29.69911764705882,1,0,17453,89.1042,False,False,False,3,0.004598503757557758,1.145663540471827,2,44.5521,29.69911764705882,4.500966778400217,Adult
851,0,"Andersson, Master. Sigvard Harald Elias",4.0,4,2,347082,31.275,True,False,True,1,-2.0010423106754085,-0.01870931177853076,7,4.4678571428571425,12.0,3.4742929367327062,Child
852,0,"Svensson, Mr. Johan",65.0,0,0,347060,7.775,True,False,True,1,2.7595915507915363,-0.4918744606632361,1,7.775,195.0,2.1719067693519296,Senior
853,0,"Boulos, Miss. Nourelain",9.0,1,1,2678,15.2458,False,False,False,1,-1.6108264203912326,-0.3414522396297103,3,5.081933333333333,27.0,2.7878344138303452,Child
854,1,"Lines, Miss. Mary Conover",16.0,0,1,PC 17592,39.4,False,False,True,3,-1.0645241739933864,0.14488502161245778,2,19.7,16.0,3.6988297849671046,Teen
855,0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",44.0,1,0,244252,26.0,False,False,True,2,1.1206848115979982,-0.12491978668775715,2,13.0,88.0,3.295836866004329,Middle
856,1,"Aks, Mrs. Sam (Leah Rosen)",18.0,0,1,392091,9.35,False,False,True,1,-0.9084378178797161,-0.4601623283443675,2,4.675,54.0,2.336986519711378,Teen
857,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",45.0,1,1,36928,164.8667,False,False,True,3,1.1987279896548333,2.671117778445337,3,54.95556666666667,45.0,5.11118445372147,Middle
858,1,"Daly, Mr. Peter Denis ",51.0,0,0,113055,26.55,True,False,True,3,1.6669870579958441,-0.11384570873513637,1,26.55,51.0,3.3160025355989236,Middle
859,1,"Baclini, Mrs. Solomon (Latifa Qurban)",24.0,0,3,2666,19.2583,False,False,False,1,-0.44017874953870517,-0.26066180729354516,4,4.814575,72.0,3.0085645861193133,Adult
860,0,"Razi, Mr. Raihed",29.69911764705882,0,0,2629,7.2292,True,False,False,1,0.004598503757557758,-0.5028639729296732,1,7.2292,89.09735294117647,2.1076888046179385,Adult
861,0,"Hansen, Mr. Claus Peter",41.0,2,0,350026,14.1083,True,False,True,1,0.8865552774274925,-0.36435544630444866,3,4.702766666666666,123.0,2.7152442616824506,Middle
862,0,"Giles, Mr. Frederick Edward",21.0,1,0,28134,11.5,True,False,True,2,-0.6743082837092107,-0.41687275089321363,2,5.75,42.0,2.5257286443082556,Adult
863,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",48.0,0,0,17466,25.9292,False,False,True,3,1.4328575238253387,-0.1263453225405672,1,25.9292,48.0,3.2932111997353943,Middle
864,0,"Sage, Miss. Dorothy Edith ""Dolly""",29.69911764705882,8,2,CA. 2343,69.55,False,False,True,1,0.004598503757557758,0.7519458402879414,11,6.322727272727272,89.09735294117647,4.256321678298823,Adult
865,0,"Gill, Mr. John William",24.0,0,0,233866,13.0,True,False,True,2,-0.44017874953870517,-0.3866707201133388,1,13.0,48.0,2.6390573296152584,Adult
866,1,"Bystrom, Mrs. (Karolina)",42.0,0,0,236852,13.0,False,False,True,2,0.9645984554843278,-0.3866707201133388,1,13.0,84.0,2.6390573296152584,Middle
867,1,"Duran y More, Miss. Asuncion",27.0,1,0,SC/PARIS 2149,13.8583,False,False,False,2,-0.2060492153681997,-0.3693891181010945,2,6.92915,54.0,2.698558631668595,Adult
868,0,"Roebling, Mr. Washington Augustus II",31.0,0,0,PC 17590,50.4958,True,False,True,3,0.10612349685914095,0.3682954836973478,1,50.4958,31.0,3.941500250945973,Adult
869,0,"van Melkebeke, Mr. Philemon",29.69911764705882,0,0,345777,9.5,True,False,True,1,0.004598503757557758,-0.45714212526638004,1,9.5,89.09735294117647,2.3513752571634776,Adult
870,1,"Johnson, Master. Harold Theodor",4.0,1,1,347742,11.1333,True,False,True,1,-2.0010423106754085,-0.4242561406845337,3,3.7111,12.0,2.495953738718064,Child
871,0,"Balkic, Mr. Cerin",26.0,0,0,349248,7.8958,True,False,True,1,-0.28409239342503484,-0.4894421904510968,1,7.8958,78.0,2.1855792552411137,Adult
872,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",47.0,1,1,11751,52.5542,False,False,True,3,1.3548143457685036,0.40974072380221066,3,17.518066666666666,47.0,3.9806942251907276,Middle
873,0,"Carlsson, Mr. Frans Olof",33.0,0,0,695,5.0,True,False,True,3,0.2622098529728113,-0.5477482176060045,1,5.0,33.0,1.791759469228055,Adult
874,0,"Vander Cruyssen, Mr. Victor",47.0,0,0,345765,9.0,True,False,True,1,1.3548143457685036,-0.46720946885967163,1,9.0,141.0,2.302585092994046,Middle
875,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",28.0,1,0,P/PP 3381,24.0,False,False,False,2,-0.12800603731136453,-0.16518916106092355,2,12.0,56.0,3.2188758248682006,Adult
876,1,"Najib, Miss. Adele Kiamie ""Jane""",15.0,0,0,2667,7.225,False,False,False,1,-1.1425673520502218,-0.5029485386158568,1,7.225,45.0,2.1071782966514356,Teen
877,0,"Gustafsson, Mr. Alfred Ossian",20.0,0,0,7534,9.8458,True,False,True,1,-0.7523514617660458,-0.45017955043725955,1,9.8458,60.0,2.3837779082709782,Adult
878,0,"Petroff, Mr. Nedelio",19.0,0,0,349212,7.8958,True,False,True,1,-0.830394639822881,-0.4894421904510968,1,7.8958,57.0,2.1855792552411137,Adult
879,0,"Laleff, Mr. Kristo",29.69911764705882,0,0,349217,7.8958,True,False,True,1,0.004598503757557758,-0.4894421904510968,1,7.8958,89.09735294117647,2.1855792552411137,Adult
880,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",56.0,0,1,11767,83.1583,False,False,False,3,2.05720294828002,1.0259447039291216,2,41.57915,56.0,4.432699549165613,Middle
881,1,"Shelley, Mrs. William (Imanita Parrish Hall)",25.0,0,1,230433,26.0,False,False,True,2,-0.36213557148187003,-0.12491978668775715,2,13.0,50.0,3.295836866004329,Adult
882,0,"Markun, Mr. Johann",33.0,0,0,349257,7.8958,True,False,True,1,0.2622098529728113,-0.4894421904510968,1,7.8958,99.0,2.1855792552411137,Adult
883,0,"Dahlberg, Miss. Gerda Ulrika",22.0,0,0,7552,10.5167,False,False,True,1,-0.5962651056523756,-0.4366711888037809,1,10.5167,66.0,2.4437981558973862,Adult
884,0,"Banfield, Mr. Frederick James",28.0,0,0,C.A./SOTON 34068,10.5,True,False,True,2,-0.12800603731136453,-0.43700743807979686,1,10.5,56.0,2.4423470353692043,Adult
885,0,"Sutehall, Mr. Henry Jr",25.0,0,0,SOTON/OQ 392076,7.05,True,False,True,1,-0.36213557148187003,-0.5064721088735089,1,7.05,75.0,2.0856720914304723,Adult
886,0,"Rice, Mrs. William (Margaret Norton)",39.0,0,5,382652,29.125,False,True,False,1,0.7304689213138222,-0.06199888922968463,6,4.854166666666667,117.0,3.405355391810819,Adult
887,0,"Montvila, Rev. Juozas",27.0,0,0,211536,13.0,True,False,True,2,-0.2060492153681997,-0.3866707201133388,1,13.0,54.0,2.6390573296152584,Adult
888,1,"Graham, Miss. Margaret Edith",19.0,0,0,112053,30.0,False,False,True,3,-0.830394639822881,-0.04438103794142432,1,30.0,19.0,3.4339872044851463,Adult
889,0,"Johnston, Miss. Catherine Helen ""Carrie""",29.69911764705882,1,2,W./C. 6607,23.45,False,False,True,1,0.004598503757557758,-0.17626323901354432,4,5.8625,89.09735294117647,3.196630215920881,Adult
890,1,"Behr, Mr. Karl Howell",26.0,0,0,111369,30.0,True,False,False,3,-0.28409239342503484,-0.04438103794142432,1,30.0,26.0,3.4339872044851463,Adult
891,0,"Dooley, Mr. Patrick",32.0,0,0,370376,7.75,True,True,False,1,0.1841666749159761,-0.49237782784290063,1,7.75,96.0,2.169053700369523,Adult
